StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,SBMS_1,SBMS_2,SBMS_3,SBMS_4,SBMS_5,SBMS_6,SBMS_7,SBMS_8,SBMS_9,SBMS_10,SBMS_11,SBMS_12,SBMS_13,SBMS_14,SBMS_15,SBMS_16,SBMS_17,SBMS_18,SBMS_19,SBMS_20,SBMS_21,SBMS_22,SBMS_23,SBMS_24,SBMS_25,SBMS_26,SBMS_27,SBMS_28,SBMS_29,SBMS_30,SBMS_31,SBMS_32,DOSPERT_1,DOSPERT_2,DOSPERT_3,DOSPERT_4,DOSPERT_5,DOSPERT_6,BNT1,BNT2,BNT3,BNT4,CRT1,CRT2,CRT3,BIS_Short_1,BIS_Short_2,BIS_Short_3,BIS_Short_4,BIS_Short_5,BIS_Short_6,BIS_Short_7,BIS_Short_8,BIS_Short_9,BIS_Short_10,BIS_Short_11,BIS_Short_12,BIS_Short_13,ATGS_1,ATGS_2,ATGS_3,ATGS_4,ATGS_5,ATGS_6,ATGS_7,ATGS_8,Recency,Frequency,Typical Bet,Type,Age,Race/Ethnicity,Gender,id
3/28/25 13:45,3/28/25 13:46,0,73.216.133.58,14,72,0,4/4/25 13:46,R_5OqwiEDeqygpVlV,,,,,38.0321,-78.489,anonymous,EN,1,4,4,5,3,3,4,5,3,5,3,3,3,4,4,4,3,2,4,4,4,3,4,3,3,3,4,4,3,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/28/25 13:20,3/28/25 13:49,0,68.181.17.63,23,1726,0,4/4/25 13:49,R_5IAuvO5GVhtcu2n,,,,,34.0322,-118.2836,anonymous,EN,1,1,2,5,4,5,2,2,2,3,5,5,2,2,4,6,3,5,6,5,5,5,2,3,4,5,2,5,3,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2,4,3,2,3,,,,,,,,33569
4/4/25 13:27,4/4/25 13:49,0,68.181.17.205,100,1278,1,4/4/25 13:49,R_7257ojRuUkUl2I2,,,,,34.0322,-118.2836,anonymous,EN,1,6,3,2,6,2,5,4,3,5,5,5,6,3,4,5,4,4,3,2,5,3,2,5,4,5,3,6,2,6,5,3,4,1,7,1,6,2,7,30,0.1,21,0.04,1,5,47,2,3,2,4,3,2,3,2,2,2,4,3,4,4,4,1,3,2,5,4,2,100,0,25,1,20,8,1,32949
4/4/25 13:49,4/4/25 13:54,0,68.181.17.205,100,308,1,4/4/25 13:54,R_78BN7HlLHEbePKe,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,3,5,2,4,4,5,5,3,5,6,2,5,5,5,5,5,3,5,5,5,5,4,4,3,5,4,6,6,5,3,1,7,1,6,1,7,30,0.1,21,0.04,1,5,47,2,3,3,3,4,2,2,2,2,3,4,4,4,5,2,2,3,2,5,5,1,100,0,25,1,20,8,1,%SURVEY_CODE%
4/4/25 13:54,4/4/25 13:58,0,68.181.17.205,100,246,1,4/4/25 13:58,R_6i36oqQKt1j59rj,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,3,4,2,5,3,5,5,3,5,6,2,5,5,5,5,5,2,5,4,4,4,4,4,2,6,2,6,6,5,2,1,7,1,7,1,7,30,0.1,21,0.04,1,5,47,2,3,3,3,3,2,2,2,2,4,4,4,4,5,3,2,3,1,4,5,1,100,0,25,1,20,8,1,%SURVEY_CODE%
4/4/25 13:42,4/4/25 14:04,0,68.181.17.201,100,1356,1,4/4/25 14:04,R_1Ea7lEHD7DTyQBF,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,4,3,3,2,4,1,2,6,1,1,2,5,5,5,4,4,1,6,1,1,2,3,2,4,3,3,4,4,4,1,1,6,1,4,1,5,30,0.001,20,0.1,5,5,47,2,3,2,3,3,2,2,2,2,2,2,3,4,4,4,4,2,5,2,3,4,35,0.05,10,4,19,8,2,31273
3/28/25 14:29,3/28/25 14:29,0,66.7.152.138,9,14,0,4/4/25 14:29,R_74ETW8bEk7FB6Nj,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/4/25 14:25,4/4/25 14:29,0,68.181.17.205,100,273,1,4/4/25 14:29,R_6QKlApEbsVUTZFp,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,3,5,2,4,5,5,4,3,4,5,2,5,5,5,5,5,2,5,4,5,5,4,5,3,6,2,5,5,5,2,1,7,1,7,1,7,30,0.1,21,0.04,1,5,47,2,4,3,4,3,2,2,2,2,4,4,4,4,4,3,2,3,1,4,5,1,100,0,25,1,20,8,1,32949
3/28/25 18:29,3/28/25 18:29,0,192.236.66.157,9,5,0,4/4/25 18:29,R_3oL3tMFgxUa7JWF,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/29/25 0:31,3/29/25 0:31,0,172.112.4.163,9,3,0,4/5/25 0:31,R_1Ck5fWdVsAzoGr1,,,,,34.3046,-118.6844,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/29/25 0:31,3/29/25 0:31,0,172.112.4.163,9,10,0,4/5/25 0:31,R_1JzuiYfWJ7vre2k,,,,,34.3046,-118.6844,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31159
3/29/25 5:33,3/29/25 5:34,0,172.117.173.237,9,31,0,4/5/25 5:34,R_6Kqn4AFLiTfIoXE,,,,,34.4463,-118.5356,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/5/25 14:37,4/5/25 14:56,0,104.32.133.228,100,1139,1,4/5/25 14:56,R_1DG9eCbKjSvBRL4,,,,,34.0068,-118.2562,anonymous,EN,1,3,1,2,3,5,3,5,1,2,2,2,2,3,6,6,4,3,3,2,6,2,4,1,3,5,3,6,3,3,5,5,4,1,1,1,1,1,1,25,0.25,20,0.5,5,5,47,2,4,4,4,4,4,2,4,3,4,4,4,4,3,4,4,2,4,4,2,3,100,0,10,5,21,8,2,33207
4/5/25 14:56,4/5/25 15:09,0,104.32.133.228,100,806,1,4/5/25 15:09,R_13kCKeIAqLANy6Z,,,,,34.0068,-118.2562,anonymous,EN,1,4,4,3,3,3,3,3,3,2,4,2,3,4,4,4,4,3,6,3,3,3,2,4,4,3,3,6,3,3,5,4,4,1,1,1,1,1,1,30,0.25,20,0.5,5,5,47,1,4,4,3,4,2,3,2,3,3,4,4,4,3,4,4,3,4,3,3,3,100,0,10,5,21,8,2,%SURVEY_CODE%
4/5/25 15:09,4/5/25 15:20,0,104.32.133.228,100,662,1,4/5/25 15:20,R_7IsDSFdgAmiF5hH,,,,,34.0068,-118.2562,anonymous,EN,1,1,1,4,3,4,1,4,3,2,4,1,1,2,4,4,4,4,1,4,5,4,4,4,4,4,1,6,1,4,6,4,4,1,1,1,1,1,1,30,0.25,20,0.5,5,5,47,2,4,4,4,4,2,2,2,2,4,4,4,4,3,4,4,2,4,2,1,3,100,0,10,5,21,8,2,%SURVEY_CODE%
4/5/25 15:20,4/5/25 15:34,0,104.32.133.228,100,799,1,4/5/25 15:34,R_5lbiDD3Ohe3lGIl,,,,,34.0068,-118.2562,anonymous,EN,1,2,2,4,2,5,2,2,1,2,2,2,2,2,2,4,4,2,5,2,5,4,2,2,2,5,2,6,1,4,2,5,3,1,1,1,1,1,1,30,0.25,20,0.5,5,5,47,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,3,2,4,2,3,3,100,0,10,5,21,8,2,%SURVEY_CODE%
4/5/25 15:34,4/5/25 15:37,0,104.32.133.228,100,221,1,4/5/25 15:37,R_5Wq4A7SL2mESIAp,,,,,34.0068,-118.2562,anonymous,EN,1,5,6,6,5,6,6,6,6,6,6,5,5,6,5,5,6,5,6,5,6,6,5,5,6,6,5,5,5,5,5,5,6,1,1,1,1,1,1,30,0.25,20,0.5,5,5,47,1,4,4,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,100,0,10,5,21,8,2,%SURVEY_CODE%
4/5/25 16:03,4/5/25 16:15,0,66.7.152.138,100,707,1,4/5/25 16:15,R_5DnnN6FXmSMZAts,,,,,34.0544,-118.244,anonymous,EN,1,4,2,4,3,2,5,4,4,4,5,1,1,4,4,6,5,5,4,1,4,3,4,2,5,4,6,4,3,3,5,6,1,5,1,1,5,5,6,30,0.3,20,0.5,5,5,47,2,3,2,3,3,2,2,1,1,3,3,3,3,4,4,4,2,4,3,2,3,0,0,0,5,20,6,2,32123
4/5/25 16:15,4/5/25 16:17,0,66.7.152.138,100,116,1,4/5/25 16:17,R_5NgoJFOaJeAZ7Hn,,,,,34.0544,-118.244,anonymous,EN,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,20,6,2,%SURVEY_CODE%
4/5/25 19:05,4/5/25 19:15,0,207.151.52.72,100,550,1,4/5/25 19:15,R_7h5LZrrZxjw1bxf,,,,,34.0322,-118.2836,anonymous,EN,1,5,4,6,1,4,4,5,5,4,3,1,1,5,5,5,6,1,4,2,2,6,4,5,2,6,1,3,5,2,4,2,1,1,4,1,5,3,1,30,0.25,20,0.4,10,100,47,1,3,2,4,4,1,1,2,1,3,3,3,4,4,4,4,2,5,4,2,1,3,3,10,1,20,9,1,33182
4/5/25 19:15,4/5/25 19:20,0,207.151.52.72,100,300,1,4/5/25 19:20,R_3daegxKiiDmwABW,,,,,34.0322,-118.2836,anonymous,EN,1,5,5,6,1,4,4,2,5,5,5,1,1,5,4,4,6,1,2,2,2,6,5,5,1,5,1,1,4,2,3,2,1,1,2,1,5,2,1,30,0.25,20,0.4,10,100,47,1,3,3,4,4,1,1,1,1,3,3,3,4,4,4,4,2,5,3,2,2,3,3,10,1,20,9,1,%SURVEY_CODE%
4/5/25 19:20,4/5/25 19:24,0,207.151.52.72,100,264,1,4/5/25 19:24,R_3oYhxxX4G0AYnUl,,,,,34.0322,-118.2836,anonymous,EN,1,6,5,6,1,4,4,2,5,5,4,2,2,6,4,4,6,1,1,2,2,6,5,5,1,5,1,3,5,2,3,2,1,1,4,1,4,2,1,30,0.25,20,0.4,10,100,47,1,4,3,3,4,1,1,1,1,3,3,4,4,4,5,4,1,5,3,2,2,3,3,10,1,21,9,1,33182
4/6/25 12:13,4/6/25 12:21,0,207.151.52.222,100,466,1,4/6/25 12:21,R_5O8Nd0M6OBnxCVP,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,6,1,6,1,1,1,1,1,5,1,5,1,4,30,0.25,20,0.5,5,5,47,1,3,2,2,2,2,3,1,2,3,3,2,3,1,5,5,1,5,1,1,5,0,0,0,3,18,9,2,33571
4/6/25 16:38,4/6/25 16:48,0,207.151.52.149,100,600,1,4/6/25 16:48,R_7o6d7MLE6h8D16Q,,,,,34.0322,-118.2836,anonymous,EN,1,1,2,5,2,4,3,4,4,2,5,2,3,2,6,5,2,5,4,1,4,2,1,3,2,4,5,4,3,3,3,4,3,1,5,1,1,2,6,30,0.25,20,0.5,10,5,47,2,3,2,3,1,3,3,3,3,2,1,2,3,2,5,5,1,5,1,1,4,100,0,200,1,19,3,1,33576
4/6/25 16:48,4/6/25 16:52,0,207.151.52.149,100,254,1,4/6/25 16:52,R_39Rm83VZNsRnzOh,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,5,2,5,2,4,3,2,4,2,4,2,5,5,4,5,2,2,5,2,2,2,5,4,5,5,3,2,4,4,4,1,5,1,1,1,5,30,0.25,20,0.5,10,5,47,2,3,1,3,3,3,3,4,4,2,1,2,4,3,5,5,2,5,2,2,3,80,0,200,1,19,3,1,%SURVEY_CODE%
4/6/25 16:53,4/6/25 16:55,0,207.151.52.149,100,116,1,4/6/25 16:55,R_1PvO7tvxgymNoYH,,,,,34.0322,-118.2836,anonymous,EN,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,30,0.25,20,0.5,10,5,47,3,3,2,3,3,4,3,4,3,3,2,4,3,3,5,5,2,5,2,2,5,80,0,200,3,19,3,1,33576
3/30/25 17:12,3/30/25 17:16,0,76.175.124.140,23,227,0,4/6/25 17:16,R_5YWZT0KP5h92yoi,,,,,34.0068,-118.2562,anonymous,EN,1,1,2,5,2,3,2,5,3,3,3,3,2,2,3,4,6,6,2,2,5,1,3,5,5,5,4,6,2,6,6,5,6,,,,,,,,,,,,,,2,1,1,3,3,4,2,4,4,3,3,2,2,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/30/25 18:58,3/30/25 18:59,0,71.83.160.137,9,17,0,4/6/25 18:59,R_3kzfc08REgXIx6S,,,,,34.1361,-118.1672,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/6/25 20:26,4/6/25 20:36,0,76.175.118.156,100,617,1,4/6/25 20:36,R_5Bx78hqc0F2vxhT,,,,,34.0068,-118.2562,anonymous,EN,1,2,3,4,2,2,4,4,4,3,3,2,2,2,5,5,3,5,3,3,2,2,4,3,4,2,4,4,4,4,3,2,2,2,6,3,5,3,6,30,0.3,35,0.4,10,5,47,3,2,2,2,2,3,3,3,3,1,2,1,2,4,2,3,2,3,2,2,2,0,5,5,4,21,6,1,29662
4/6/25 20:29,4/6/25 20:39,0,68.181.17.85,100,584,1,4/6/25 20:39,R_6xztGG0Z0dXy1Ps,,,,,34.0322,-118.2836,anonymous,EN,1,1,2,5,4,5,2,5,5,5,4,3,1,2,5,4,5,1,1,2,4,2,3,2,6,3,3,5,4,4,4,2,4,1,7,6,5,5,5,30,0.25,20,0.25,5,100,47,2,3,3,4,4,1,2,2,1,4,4,4,4,4,5,4,1,5,3,3,3,90,0.1,2.5,1,19,8,1,33503
4/7/25 1:24,4/7/25 1:42,0,68.180.70.250,100,1035,1,4/7/25 1:42,R_3n0m9mR0IcgqBI5,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,5,3,3,5,4,3,2,5,3,3,2,5,5,5,3,5,3,3,3,3,3,3,3,4,4,5,4,4,3,2,2,6,2,4,2,6,30,0.25,20,0.5,5,5,47,3,2,1,2,3,2,2,3,3,2,2,2,2,4,4,3,2,4,3,2,2,100,0,20,1,20,3,1,33419
3/31/25 10:07,3/31/25 10:07,0,68.181.17.246,9,4,0,4/7/25 10:07,R_12tgEwNvvJokgtL,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/7/25 10:19,4/7/25 10:24,0,207.151.52.72,100,275,1,4/7/25 10:24,R_1kOA9lJjC60KLaX,,,,,34.0322,-118.2836,anonymous,EN,1,6,5,6,1,3,5,1,5,6,5,2,1,6,5,4,6,2,2,3,2,6,6,5,1,5,1,3,5,2,3,2,2,1,2,1,3,2,1,30,0.25,0.2,0.4,10,5,47,2,4,4,4,4,1,1,1,1,3,3,4,4,4,5,4,1,5,2,3,3,3,3,10,1,20,9,1,33182
4/7/25 10:16,4/7/25 10:24,0,207.151.52.197,100,469,1,4/7/25 10:24,R_752sy4kB61r1GP7,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,5,2,1,2,2,1,5,1,1,2,3,3,6,1,3,1,4,3,1,1,4,1,4,1,5,1,1,1,1,1,7,1,7,1,7,35,0.4,45,0.6,1,500,24,1,4,3,4,4,1,1,1,2,4,4,4,4,3,4,3,1,3,1,1,3,0,0,0,1,19,9,2,33196
3/31/25 11:09,3/31/25 11:13,0,207.151.52.78,27,230,0,4/7/25 11:13,R_3fTuCNx6TWKcwV2,,,,,34.0322,-118.2836,anonymous,EN,1,4,2,4,3,3,2,3,2,4,4,4,4,3,3,4,4,3,4,3,2,3,5,4,3,3,3,3,3,3,3,4,4,,,,,,,,,,,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/7/25 11:04,4/7/25 11:17,0,207.151.52.87,100,742,1,4/7/25 11:17,R_6aEkrDvJau8MiNH,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,5,2,2,3,6,2,4,5,2,1,5,2,6,6,3,2,2,6,1,3,5,3,4,5,4,4,2,3,3,1,1,6,1,3,1,5,30,0.1,23,0.2,10,100,24,2,3,2,4,4,2,2,1,2,4,4,3,4,5,4,3,1,3,3,2,3,100,0.4,20,5,27,6,1,33309
3/31/25 11:39,3/31/25 11:40,0,68.181.17.208,9,18,0,4/7/25 11:40,R_7MJUARc7fg9xx2B,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/7/25 12:01,4/7/25 12:13,0,207.151.52.90,100,751,1,4/7/25 12:13,R_1ess6RNjbsQfhLC,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,3,5,1,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,4,4,2,1,1,6,1,1,1,1,1,6,1,5,1,5,30,0.25,20,0.5,5,5,47,1,4,4,4,4,1,1,1,1,4,4,3,4,2,3,4,3,4,2,1,3,100,0,0,5,21,3,2,32345
4/7/25 12:10,4/7/25 12:24,0,207.151.52.135,100,835,1,4/7/25 12:24,R_6QfP348nlefu3Zn,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,3,2,1,4,5,2,1,2,2,2,1,5,5,5,4,3,5,5,2,2,3,4,4,3,3,2,4,4,5,1,1,3,1,1,1,1,30,0.25,20,0.5,50,5,47,2,2,3,3,3,2,1,1,1,4,3,4,4,3,4,4,1,4,1,1,4,7,0.5,20,4,21,3,2,27049
4/7/25 12:51,4/7/25 13:12,0,76.86.60.46,100,1283,1,4/7/25 13:12,R_6ZVKSfXLuUbKCvb,,,,,34.0068,-118.2562,anonymous,EN,1,1,1,4,1,1,3,5,1,1,3,1,1,1,6,6,1,1,4,1,1,2,1,1,3,1,1,4,1,3,5,5,1,1,4,1,5,1,3,30,0.2,30,0.3,5,5,47,2,2,2,2,3,1,4,3,3,3,4,1,2,1,3,1,1,5,2,1,4,30,0.001,300,4,21,10,2,33264
4/7/25 13:23,4/7/25 13:37,0,207.151.52.206,100,857,1,4/7/25 13:37,R_6DuQepb6716liz9,,,,,34.0322,-118.2836,anonymous,EN,1,4,3,4,1,4,2,4,5,5,3,5,5,5,6,5,2,6,3,4,5,5,4,4,6,4,3,5,4,4,5,5,4,4,2,3,5,5,3,30,0.25,20,0.5,5,5,47,2,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,5,3,3,3,3,2,20,4,18,10,2,33240
4/7/25 13:49,4/7/25 13:55,0,207.151.52.50,100,390,1,4/7/25 13:55,R_5j2uTM0mQ5L94gq,,,,,34.0322,-118.2836,anonymous,EN,1,5,4,4,3,4,5,3,3,4,2,2,4,2,5,5,6,2,2,5,4,6,4,2,3,4,2,4,4,4,4,2,2,1,6,1,3,1,5,30,0.25,23,0.5,5,5,47,2,3,3,2,3,2,2,2,2,3,3,3,2,5,4,3,3,5,2,4,1,10,4,5,4,20,3,1,33041
4/7/25 14:12,4/7/25 14:22,0,76.86.60.46,100,609,1,4/7/25 14:22,R_1OHFvfvM8hYFzxo,,,,,34.0068,-118.2562,anonymous,EN,1,4,1,4,2,2,5,2,2,5,5,2,2,3,2,3,3,5,4,2,2,2,2,2,2,2,4,2,6,2,4,2,3,1,7,1,3,1,5,30,0.25,20,0.5,5,5,47,1,4,4,4,4,2,2,2,2,4,4,4,4,4,4,3,1,4,2,4,4,100,0,0,3,21,9,1,33502
3/31/25 15:50,3/31/25 15:50,0,68.181.17.61,9,20,0,4/7/25 15:50,R_3nMlLWRhPcN8KSd,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/7/25 15:50,4/7/25 16:04,0,207.151.52.76,100,803,1,4/7/25 16:04,R_1MKU2Emt6xvxjnP,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,2,2,1,2,5,5,2,2,2,4,1,5,6,6,1,2,5,2,2,3,2,4,2,5,5,4,4,6,2,2,1,5,1,4,1,5,30,0.1,35,0.04,5,5,47,2,4,3,3,4,2,2,2,3,3,3,4,3,5,3,3,1,5,3,3,1,8,0.33,15,1,20,9,1,33528
4/7/25 17:19,4/7/25 17:23,0,207.151.52.119,100,240,1,4/7/25 17:23,R_3C1OgN8JP0vunEx,,,,,34.0322,-118.2836,anonymous,EN,1,4,5,3,4,4,5,2,3,5,4,2,3,4,4,4,5,3,3,4,5,5,5,4,5,4,3,4,2,1,4,1,3,4,4,4,5,5,4,20,0.2,40,0.002,10,100,24,2,3,4,3,3,3,1,2,2,2,3,3,3,4,3,3,4,3,4,2,2,0,0,5,1,20,9,2,33092
3/31/25 17:59,3/31/25 17:59,0,12.187.37.210,9,21,0,4/7/25 17:59,R_7nBVLEhA6KyUPzH,,,,,34.0609,-118.2414,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/7/25 18:44,4/7/25 18:53,0,207.151.52.163,100,541,1,4/7/25 18:53,R_31iSSSbSFXDPjCZ,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,3,2,3,4,1,3,4,1,1,1,3,4,6,4,1,1,1,2,1,4,1,4,2,3,4,4,2,4,5,1,1,2,1,1,1,5,5,0.25,20,0.5,10,100,24,1,4,2,4,4,1,1,2,2,4,4,3,3,3,3,3,2,3,2,2,3,100,0,20,1,20,9,2,33194
3/31/25 18:55,3/31/25 18:55,0,68.181.17.137,9,16,0,4/7/25 18:55,R_1GwDFiREVaO0jtv,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/31/25 18:56,3/31/25 18:56,0,68.181.17.137,9,5,0,4/7/25 18:56,R_6LYX4xWGZqjADxi,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33284
3/31/25 21:09,3/31/25 21:10,0,97.134.112.46,41,73,0,4/7/25 21:10,R_3f1qQqqiX3uegLo,,,,,34.0758,-118.3764,anonymous,EN,1,3,3,3,4,3,3,4,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,2,3,,,,,,,30,0.25,15,0.04,,,,,,,,,,,,,,,,,4,4,4,2,4,2,3,4,,,,,,,,%SURVEY_CODE%
4/7/25 22:01,4/7/25 22:17,0,207.151.52.131,100,970,1,4/7/25 22:17,R_62AxKSqbah9QWZ8,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,1,2,3,4,2,3,5,1,2,4,4,6,5,2,4,2,4,2,2,4,4,5,4,4,3,5,5,5,3,1,7,1,5,2,6,30,0.25,19,0.5,5,5,47,2,3,2,4,2,2,3,2,3,3,2,3,3,4,5,4,1,5,2,4,4,30,0.2,10,4,19,3,1,33608
4/7/25 22:17,4/7/25 22:24,0,207.151.52.131,100,391,1,4/7/25 22:24,R_3EZl1oXhPz3cPSn,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,3,3,2,3,2,2,2,3,1,2,4,4,5,5,1,4,1,4,3,2,3,4,4,3,5,2,4,5,5,2,1,7,2,5,2,6,30,0.25,19,0.5,5,5,47,2,2,2,4,3,2,3,2,2,3,2,3,3,4,5,5,1,5,3,4,4,30,0.2,10,4,19,3,1,%SURVEY_CODE%
4/7/25 22:52,4/7/25 23:17,0,76.32.119.155,100,1527,1,4/7/25 23:17,R_6PvFgvvcuO2XJ6N,,,,,34.0068,-118.2562,anonymous,EN,1,1,1,6,2,3,5,3,4,5,4,1,3,3,5,5,6,2,5,1,4,3,5,1,4,4,5,4,5,4,6,1,1,1,6,1,5,1,5,30,0.1,23,0.2,10,1,47,1,4,2,2,2,2,3,2,1,3,3,1,3,2,5,5,3,5,1,4,4,0,10,5,4,19,3,1,33360
4/7/25 23:17,4/7/25 23:24,0,76.32.119.155,100,415,1,4/7/25 23:24,R_7a9c7dcjYQPbuV5,,,,,34.0068,-118.2562,anonymous,EN,1,1,1,6,3,1,5,3,3,5,3,1,1,3,5,6,6,2,5,1,2,2,5,2,4,1,2,3,3,4,6,2,1,1,6,1,5,1,5,30,0.1,24,0.2,10,100,47,2,3,2,3,3,2,3,2,3,3,3,2,2,2,5,5,2,5,3,2,5,0,10,5,4,19,3,1,%SURVEY_CODE%
4/8/25 9:25,4/8/25 9:41,0,207.151.52.112,100,940,1,4/8/25 9:41,R_7RkcLhe6knJKOHD,,,,,34.0322,-118.2836,anonymous,EN,1,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,0.25,20,0.5,5,5,47,3,3,2,3,3,3,2,2,2,3,2,3,3,4,3,4,3,4,2,2,3,9,0.5,10,3,20,7,1,33417
4/1/25 9:42,4/1/25 9:42,0,207.151.52.25,9,5,0,4/8/25 9:42,R_5zA7PrnJ9OxFd0D,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/8/25 9:35,4/8/25 9:53,0,68.181.17.134,100,1042,1,4/8/25 9:53,R_1KyW2xRhJtiDpO9,,,,,34.0322,-118.2836,anonymous,EN,1,3,1,5,5,2,3,5,5,3,2,2,5,2,5,5,4,3,5,5,5,5,5,5,3,5,5,5,2,4,5,5,1,5,6,3,4,3,6,30,0.25,29,0.5,10,1,24,2,2,2,3,3,2,3,2,3,2,2,2,4,4,5,3,4,4,4,1,2,0,1,500,4,25,7,1,33611
4/8/25 9:53,4/8/25 9:58,0,68.181.17.134,100,311,1,4/8/25 9:58,R_5lRAejRROlC7CY7,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,5,2,2,5,5,5,2,5,2,5,5,5,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,6,3,5,3,6,30,0.25,20,0.5,1,1,24,2,3,2,3,3,2,3,3,3,3,3,2,4,4,4,3,2,2,2,4,2,3,1,500,4,25,7,1,%SURVEY_CODE%
